Date,Open,High,Low,Close,Volume
25-Sep-14,38.72,38.72,38.12,38.13,3901807
24-Sep-14,38.33,38.93,37.88,38.69,4364624
23-Sep-14,38.66,38.90,38.32,38.41,4039464
22-Sep-14,39.09,39.19,38.43,38.71,4311462
19-Sep-14,39.48,39.83,39.14,39.23,6923037
18-Sep-14,40.41,40.50,39.32,39.32,7756772
17-Sep-14,40.31,40.64,40.12,40.33,4861476
16-Sep-14,39.85,40.47,39.78,40.12,5516417
15-Sep-14,39.50,40.02,39.25,39.83,3225493
12-Sep-14,39.87,40.01,39.47,39.58,3908903
11-Sep-14,39.63,40.17,39.45,40.02,4483877
10-Sep-14,39.89,40.08,39.34,40.02,6324037
9-Sep-14,40.39,40.59,39.82,40.06,4976500
8-Sep-14,40.74,40.74,39.87,40.21,5041108
5-Sep-14,40.62,40.92,40.31,40.91,3921167
4-Sep-14,41.22,41.52,40.32,40.53,8240000
3-Sep-14,41.34,41.92,41.26,41.28,6811127
2-Sep-14,41.70,41.75,40.71,41.02,5390742
29-Aug-14,40.90,41.74,40.87,41.69,7048113
28-Aug-14,40.70,40.96,40.59,40.91,4447521
27-Aug-14,40.68,40.98,40.50,40.89,4595756
26-Aug-14,40.48,40.84,40.48,40.67,5001344
25-Aug-14,40.08,40.42,39.93,40.37,3155257
22-Aug-14,39.98,40.14,39.70,40.00,4185912
21-Aug-14,40.00,40.29,39.78,40.29,4275771
20-Aug-14,39.65,39.94,39.47,39.92,3812285
19-Aug-14,39.04,39.75,38.93,39.73,5256559
18-Aug-14,39.00,39.09,38.63,38.93,4707717
15-Aug-14,39.10,39.24,38.87,39.02,10380950
14-Aug-14,39.34,39.43,38.97,39.00,6960153
13-Aug-14,39.14,39.45,38.96,39.15,3860577
12-Aug-14,39.06,39.33,38.80,39.04,5558596
11-Aug-14,39.23,39.48,39.01,39.11,3969331
8-Aug-14,38.16,39.12,38.02,39.08,6961437
7-Aug-14,38.41,38.75,37.90,38.09,7313647
6-Aug-14,38.47,39.50,38.35,38.93,7247882
5-Aug-14,39.66,40.05,38.19,38.46,6897031
4-Aug-14,38.77,39.40,38.43,39.22,5704656
1-Aug-14,38.70,38.97,38.04,38.61,6148760
31-Jul-14,39.36,39.49,38.72,38.75,5271027
30-Jul-14,40.27,40.40,39.49,39.66,4197512
29-Jul-14,40.14,40.26,39.94,39.94,3815850
28-Jul-14,40.45,40.54,40.07,40.23,4174936
25-Jul-14,40.41,40.59,40.10,40.51,2977872
24-Jul-14,40.42,40.74,40.39,40.71,4734790
23-Jul-14,40.25,40.70,40.21,40.48,4696727
22-Jul-14,39.85,40.27,39.82,40.20,4599931
21-Jul-14,39.65,39.82,39.36,39.77,2985768
18-Jul-14,39.63,39.94,39.50,39.80,3914018
17-Jul-14,40.02,40.38,39.50,39.52,3801048
16-Jul-14,39.64,40.27,39.64,40.27,6068970
15-Jul-14,39.55,39.71,39.24,39.31,4357532
14-Jul-14,39.43,39.81,39.37,39.69,3465873
11-Jul-14,39.32,39.46,39.10,39.14,3122869
10-Jul-14,39.21,39.66,39.02,39.39,5851619
9-Jul-14,39.43,39.66,39.27,39.57,3662088
8-Jul-14,39.57,39.73,39.24,39.44,6111985
7-Jul-14,40.03,40.12,39.56,39.57,10598045
3-Jul-14,39.87,40.33,39.83,40.32,3335237
2-Jul-14,39.73,39.84,39.49,39.62,5629713
1-Jul-14,40.05,40.29,39.74,39.76,7024968
30-Jun-14,39.55,39.94,39.40,39.92,5469507
27-Jun-14,39.52,39.66,39.20,39.44,7592190
26-Jun-14,39.72,39.79,39.28,39.63,5189932
25-Jun-14,38.99,39.82,38.99,39.71,9327933
24-Jun-14,39.99,40.07,38.94,39.03,5523270
23-Jun-14,39.81,40.22,39.74,40.16,5481705
20-Jun-14,39.50,39.84,39.33,39.72,10682811
19-Jun-14,38.98,39.30,38.84,39.30,5660609
18-Jun-14,38.87,39.18,38.63,38.94,5618245
17-Jun-14,38.87,38.90,38.58,38.88,4357576
16-Jun-14,39.22,39.23,38.93,39.01,4442881
13-Jun-14,39.11,39.14,38.60,39.08,8458628
12-Jun-14,38.70,39.35,38.58,39.15,10010836
11-Jun-14,38.12,38.54,37.92,38.48,6418564
10-Jun-14,37.94,38.21,37.84,38.17,5739184
9-Jun-14,37.40,37.90,37.35,37.84,5247234
6-Jun-14,37.14,37.49,37.12,37.31,5614298
5-Jun-14,36.66,37.10,36.51,37.07,6834764
4-Jun-14,36.72,36.91,36.61,36.66,3926391
3-Jun-14,36.41,36.88,36.28,36.81,8083657
2-Jun-14,36.75,37.09,36.28,36.44,6979197
30-May-14,36.63,36.78,36.44,36.66,5427134
29-May-14,36.65,36.70,36.30,36.66,3820764
28-May-14,36.41,36.77,36.32,36.55,5857705
27-May-14,36.31,36.42,36.18,36.29,5957431
23-May-14,36.19,36.39,36.09,36.28,5206380
22-May-14,35.95,36.50,35.87,36.18,5510464
21-May-14,35.53,36.03,35.53,35.95,5478431
20-May-14,35.63,35.67,35.36,35.40,3379479
19-May-14,35.55,35.93,35.55,35.63,4871900
16-May-14,36.26,36.26,35.57,35.85,5915615
15-May-14,36.53,36.53,35.92,36.22,5648641
14-May-14,36.62,36.72,36.47,36.58,5260928
13-May-14,36.50,36.61,36.31,36.48,6559280
12-May-14,36.14,36.44,36.08,36.30,7649590
9-May-14,35.73,35.95,35.54,35.91,7180408
8-May-14,35.66,35.80,35.49,35.70,7721590
7-May-14,36.25,36.34,35.36,35.52,11845515
6-May-14,36.45,36.56,36.13,36.19,5705099
5-May-14,36.46,36.70,36.26,36.45,5214185
2-May-14,36.29,36.70,36.24,36.54,6211870
1-May-14,36.23,36.37,35.98,36.32,6837391
30-Apr-14,36.74,36.74,36.15,36.15,6852851
29-Apr-14,36.47,36.99,36.47,36.90,7797487
28-Apr-14,36.24,36.31,35.91,36.21,6816898
25-Apr-14,36.38,36.46,35.96,36.08,6560251
24-Apr-14,36.59,36.63,36.34,36.38,10106508
23-Apr-14,36.39,36.72,36.36,36.47,8145234
22-Apr-14,36.46,36.61,36.10,36.37,6089967
21-Apr-14,36.81,36.93,36.38,36.57,5731933
17-Apr-14,36.50,36.85,36.48,36.73,8062194
16-Apr-14,36.10,36.47,35.92,36.47,6610910
15-Apr-14,35.54,35.98,35.42,35.90,5315845
14-Apr-14,35.41,35.64,35.19,35.54,6407363
11-Apr-14,35.26,35.54,34.92,35.07,5452845
10-Apr-14,35.51,35.67,35.26,35.40,5292134
9-Apr-14,35.37,35.65,35.00,35.47,6265855
8-Apr-14,34.91,35.34,34.79,35.27,8045031
7-Apr-14,35.41,35.41,34.80,34.90,6872304
4-Apr-14,35.90,35.99,35.44,35.59,5549838
3-Apr-14,35.53,35.81,35.40,35.71,4366275
2-Apr-14,35.33,35.63,35.28,35.38,4943784
1-Apr-14,35.72,35.72,35.18,35.42,4455214
31-Mar-14,35.34,35.64,35.28,35.52,6897866
28-Mar-14,34.66,35.26,34.59,35.22,6256587
27-Mar-14,34.50,34.83,34.36,34.49,5565123
26-Mar-14,34.69,34.90,34.41,34.50,5780386
25-Mar-14,34.32,34.62,34.16,34.57,4765830
24-Mar-14,34.34,34.76,34.10,34.23,8145012
21-Mar-14,34.07,34.57,33.90,34.39,9354445
20-Mar-14,33.34,33.85,33.12,33.82,4839841
19-Mar-14,33.67,33.81,33.19,33.29,5181360
18-Mar-14,33.24,33.74,33.13,33.65,5949916
17-Mar-14,33.08,33.38,32.97,33.18,3528395
14-Mar-14,32.71,33.10,32.62,33.08,7438992
13-Mar-14,33.55,33.61,32.76,32.87,6292286
12-Mar-14,33.66,33.72,33.29,33.46,4875701
11-Mar-14,34.34,34.40,33.63,33.93,4647834
10-Mar-14,34.15,34.32,34.00,34.30,4341819
7-Mar-14,34.04,34.32,33.90,34.24,5256680
6-Mar-14,33.71,34.18,33.57,33.82,7479120
5-Mar-14,33.89,34.00,33.54,33.61,4804320
4-Mar-14,33.76,34.10,33.52,33.87,5220712
3-Mar-14,33.38,33.97,33.25,33.54,5810096
28-Feb-14,33.40,33.80,33.23,33.50,8611326
27-Feb-14,33.23,33.80,33.05,33.32,6228162
26-Feb-14,33.95,34.04,33.66,33.77,4798553
25-Feb-14,33.93,34.18,33.75,34.03,5396215
24-Feb-14,33.49,34.33,33.48,33.89,6836305
21-Feb-14,33.58,33.58,33.24,33.26,7255077
20-Feb-14,33.34,33.70,33.27,33.48,4224744
19-Feb-14,33.38,34.05,33.30,33.34,6145067
18-Feb-14,33.28,33.60,33.11,33.54,7382423
14-Feb-14,33.03,33.43,32.87,33.22,6103249
13-Feb-14,33.02,33.42,32.72,33.27,6756007
12-Feb-14,32.95,33.35,32.85,33.29,5216350
11-Feb-14,32.35,32.90,32.30,32.70,6144524
10-Feb-14,32.49,32.49,32.05,32.27,5871382
7-Feb-14,31.90,32.83,31.68,32.60,8263961
6-Feb-14,31.68,32.95,31.57,31.81,9408513
5-Feb-14,32.35,32.42,31.59,32.10,6537213
4-Feb-14,32.23,32.41,31.88,32.34,10932959
3-Feb-14,32.78,32.85,31.97,32.06,8982979
31-Jan-14,32.68,32.88,32.40,32.79,6718393
30-Jan-14,33.18,33.36,32.92,33.04,2969418
29-Jan-14,33.16,33.39,32.93,33.04,4636062
28-Jan-14,32.97,33.44,32.94,33.36,3856862
27-Jan-14,33.00,33.16,32.65,32.92,3429224
24-Jan-14,33.51,33.53,32.97,33.00,4796426
23-Jan-14,34.06,34.36,33.65,33.71,4617131
22-Jan-14,34.36,34.49,34.14,34.40,4199191
21-Jan-14,34.33,34.40,33.92,34.28,3863298
17-Jan-14,34.34,34.40,33.95,33.96,3687400
16-Jan-14,34.01,34.30,33.98,34.17,3732865
15-Jan-14,34.56,34.70,34.00,34.01,6925689
14-Jan-14,34.19,34.60,34.00,34.56,5999455
13-Jan-14,34.67,34.74,34.02,34.11,4603444
10-Jan-14,34.54,34.68,34.27,34.64,5979003
9-Jan-14,34.39,34.93,34.18,34.50,4378304
8-Jan-14,34.72,34.75,34.08,34.40,5538115
7-Jan-14,34.45,34.89,34.27,34.88,3889370
6-Jan-14,34.62,34.78,34.40,34.43,4352107
3-Jan-14,34.85,35.04,34.43,34.52,3491899
2-Jan-14,35.25,35.33,34.72,34.91,3686485
