Date,Open,High,Low,Close,Volume
4-Sep-14,57.52,57.75,57.12,57.61,1678290
3-Sep-14,57.51,57.91,57.22,57.74,1755884
2-Sep-14,57.88,58.07,56.92,57.16,1764393
29-Aug-14,57.58,57.90,57.45,57.89,1648369
28-Aug-14,56.98,57.74,56.89,57.73,1492758
27-Aug-14,56.93,57.15,56.76,57.14,1235666
26-Aug-14,57.35,57.53,56.64,56.69,1512354
25-Aug-14,57.29,57.58,57.13,57.43,1257192
22-Aug-14,57.57,57.68,56.83,57.18,1741033
21-Aug-14,57.65,57.83,57.46,57.58,1529384
20-Aug-14,57.49,57.53,57.10,57.51,1391643
19-Aug-14,56.88,57.43,56.74,57.38,1515645
18-Aug-14,57.15,57.24,56.77,56.85,1216623
15-Aug-14,56.72,57.19,56.65,56.96,1797292
14-Aug-14,56.44,56.69,56.38,56.58,2270812
13-Aug-14,56.21,56.56,56.00,56.37,1261365
12-Aug-14,56.03,56.33,55.91,56.10,1294204
11-Aug-14,56.28,56.58,56.00,56.03,2169787
8-Aug-14,55.79,56.97,55.64,56.90,3476477
7-Aug-14,55.06,55.58,55.03,55.34,2750539
6-Aug-14,55.09,55.14,54.58,54.76,4968625
5-Aug-14,55.49,55.82,55.03,55.23,1906761
4-Aug-14,56.18,56.18,54.75,55.73,3455744
1-Aug-14,55.92,56.68,55.89,56.09,1851633
31-Jul-14,56.50,56.78,56.01,56.09,2979293
30-Jul-14,57.55,57.57,56.52,56.79,1924290
29-Jul-14,57.69,57.85,57.27,57.60,1722583
28-Jul-14,57.02,57.79,56.94,57.70,1663670
25-Jul-14,57.25,57.43,56.90,56.98,843881
24-Jul-14,57.25,57.43,57.02,57.31,843814
23-Jul-14,57.34,57.40,57.07,57.25,1114777
22-Jul-14,57.20,57.46,57.15,57.37,1161589
21-Jul-14,56.88,57.35,56.79,57.19,1669752
18-Jul-14,56.49,56.97,56.15,56.92,1788105
17-Jul-14,56.52,56.72,56.31,56.31,1653806
16-Jul-14,56.50,56.70,56.17,56.67,1134514
15-Jul-14,55.94,56.41,55.91,56.38,1394269
14-Jul-14,56.27,56.50,55.88,55.94,1823741
11-Jul-14,56.61,56.68,56.09,56.17,1187669
10-Jul-14,56.43,56.83,56.29,56.61,1400648
9-Jul-14,56.64,56.74,56.06,56.40,1721689
8-Jul-14,56.28,56.95,56.28,56.60,2628807
7-Jul-14,56.00,56.93,55.99,56.41,3093299
3-Jul-14,55.63,56.00,55.28,56.00,2182758
2-Jul-14,57.02,57.11,55.66,56.02,4122790
1-Jul-14,57.75,57.76,56.86,57.09,2325984
30-Jun-14,57.50,57.84,57.26,57.74,1977364
27-Jun-14,57.13,57.70,56.90,57.55,2058584
26-Jun-14,56.89,57.29,56.75,57.28,1633448
25-Jun-14,56.65,57.07,56.56,57.04,1607391
24-Jun-14,56.62,56.88,56.54,56.68,1580268
23-Jun-14,56.85,57.04,56.36,56.66,1407724
20-Jun-14,57.12,57.20,56.70,56.74,2726571
19-Jun-14,56.49,57.10,56.46,56.97,2678301
18-Jun-14,55.54,56.50,55.36,56.48,2737187
17-Jun-14,55.56,55.65,55.20,55.52,1655728
16-Jun-14,55.37,56.01,55.25,55.59,2596933
13-Jun-14,54.86,55.34,54.67,55.22,1376555
12-Jun-14,54.65,55.11,54.12,54.99,1754735
11-Jun-14,55.05,55.14,54.59,54.70,1610881
10-Jun-14,54.79,55.35,54.79,55.09,1819556
9-Jun-14,55.14,55.27,54.74,54.90,1732137
6-Jun-14,55.67,55.81,55.16,55.23,1609972
5-Jun-14,55.15,55.76,54.98,55.73,1776916
4-Jun-14,54.91,55.24,54.66,55.22,1824620
3-Jun-14,54.97,55.19,54.84,55.00,1437930
2-Jun-14,55.00,55.22,54.81,55.00,1468860
