Date,Open,High,Low,Close,Volume
14-Oct-14,4.26,4.45,4.15,4.34,7794455
13-Oct-14,4.40,4.50,4.22,4.23,8839588
10-Oct-14,4.42,4.65,4.35,4.44,6056634
9-Oct-14,4.53,4.59,4.35,4.41,4288677
8-Oct-14,4.30,4.59,4.23,4.55,12650086
7-Oct-14,4.32,4.42,4.25,4.30,3511351
6-Oct-14,4.55,4.56,4.26,4.41,6347424
3-Oct-14,4.61,4.68,4.53,4.56,5792965
2-Oct-14,4.40,4.60,4.38,4.57,4968900
1-Oct-14,4.55,4.64,4.33,4.41,8402445
30-Sep-14,4.53,4.74,4.50,4.59,9378831
29-Sep-14,4.25,4.60,4.20,4.47,10296894
26-Sep-14,4.32,4.39,4.24,4.35,4162100
25-Sep-14,4.50,4.53,4.26,4.30,5078007
24-Sep-14,4.64,4.65,4.35,4.46,14370358
23-Sep-14,4.15,4.63,4.00,4.58,23139084
22-Sep-14,4.42,4.55,4.16,4.18,12882963
19-Sep-14,4.31,4.54,4.26,4.43,8947989
18-Sep-14,4.60,4.62,4.26,4.31,12086202
17-Sep-14,4.70,4.75,4.56,4.62,5540408
16-Sep-14,4.72,4.75,4.58,4.67,6509602
15-Sep-14,5.05,5.07,4.75,4.78,11141499
12-Sep-14,5.12,5.17,5.06,5.10,5380590
11-Sep-14,5.03,5.24,5.03,5.14,5528189
10-Sep-14,5.25,5.27,5.05,5.06,9142460
9-Sep-14,5.38,5.40,5.21,5.27,6817918
8-Sep-14,5.36,5.58,5.35,5.47,6936951
5-Sep-14,5.25,5.45,5.17,5.43,6112721
4-Sep-14,5.28,5.32,5.20,5.25,5730909
3-Sep-14,5.36,5.46,5.22,5.24,8209621
2-Sep-14,5.58,5.64,5.32,5.42,9122201
29-Aug-14,5.56,5.62,5.50,5.58,4933807
28-Aug-14,5.73,5.74,5.47,5.55,12202949
27-Aug-14,5.75,5.84,5.73,5.76,5803649
26-Aug-14,6.00,6.02,5.73,5.75,15817636
25-Aug-14,5.94,6.12,5.91,6.01,11919103
22-Aug-14,5.77,5.90,5.71,5.89,7504830
21-Aug-14,5.85,5.86,5.75,5.81,5877890
20-Aug-14,5.74,5.87,5.71,5.86,6674617
19-Aug-14,5.97,6.00,5.75,5.86,10546521
18-Aug-14,5.99,6.02,5.89,5.94,8247826
15-Aug-14,6.12,6.13,5.88,5.92,14751558
14-Aug-14,6.37,6.47,5.67,6.10,56073726
13-Aug-14,5.75,5.95,5.62,5.86,14209867
12-Aug-14,5.85,5.86,5.56,5.65,8448873
11-Aug-14,5.78,5.85,5.70,5.82,8961383
8-Aug-14,5.58,5.76,5.55,5.65,10176787
7-Aug-14,5.33,5.58,5.33,5.55,9659085
6-Aug-14,5.26,5.36,5.20,5.32,4708510
5-Aug-14,5.33,5.38,5.20,5.27,6448839
4-Aug-14,5.43,5.47,5.30,5.41,6703085
1-Aug-14,5.40,5.49,5.13,5.38,11102877
31-Jul-14,5.58,5.67,5.40,5.42,11284774
30-Jul-14,5.83,5.86,5.60,5.70,10643636
29-Jul-14,6.00,6.08,5.71,5.77,29370596
28-Jul-14,5.46,5.69,5.40,5.52,14452407
25-Jul-14,5.40,5.46,5.26,5.42,10326457
24-Jul-14,5.67,5.71,5.30,5.39,13675707
23-Jul-14,5.67,5.89,5.38,5.63,35295149
22-Jul-14,5.93,6.33,5.40,5.47,79952626
21-Jul-14,5.18,5.75,5.06,5.69,57363130
18-Jul-14,4.56,5.05,4.56,5.03,17483537
17-Jul-14,4.65,4.77,4.52,4.58,9158036
16-Jul-14,5.04,5.12,4.73,4.77,22339473
15-Jul-14,4.65,4.99,4.58,4.85,43480171
14-Jul-14,4.26,4.34,4.16,4.18,4827775
11-Jul-14,4.24,4.35,4.20,4.23,3639798
10-Jul-14,4.20,4.32,4.14,4.25,4869538
9-Jul-14,4.30,4.38,4.25,4.33,2976070
8-Jul-14,4.47,4.50,4.25,4.33,7860007
7-Jul-14,4.52,4.59,4.45,4.48,5180750
3-Jul-14,4.57,4.62,4.50,4.52,3404176
2-Jul-14,4.71,4.77,4.53,4.55,7598416
1-Jul-14,4.70,4.85,4.62,4.72,14113997
